,Gujarati,Tags
49,"['ભારત', 'ચીન', 'અને', 'ઇન્ડોનેશિયા', 'સૌથી', 'વધુ', 'અસરગ્રસ્ત', 'દેશો', 'હોવાને', 'કારણે', 'એશિયન', 'પ્રદેશોમાં', 'વધતી', 'જતી', 'વસ્તી', 'આર્થિક', 'વિકાસ', 'અને', 'ઘટતા', 'જતા', 'જંગલો', 'હવામાન', 'પ્રણાલીને', 'તીવ્ર', 'અને', 'વિક્ષેપિત', 'કરવાના', 'પ્રદૂષણના', 'આંચળાની', 'અસરોનું', 'કારણ', 'બની', 'રહ્યા', 'છે', 'રાત્રે', 'તે', 'મારા', 'પરિચિત', 'રૂમમાં', 'વસ્તુઓ', 'દેખાતી', 'અને', 'સંભળાતી', 'તે', 'વિચિત્ર', 'રીત', 'હતી', 'જેણે', 'મને', 'ખૂબ', 'ડરી', 'ગઈ']","['Noun', 'Adjective', 'Conjunction', 'Noun', 'Adjective', 'Adverb', 'Adjective', 'Noun', 'Verb', 'Preposition', 'Adjective', 'Noun', 'Verb', 'Verb', 'Adjective', 'Adjective', 'Noun', 'Conjunction', 'Verb', 'Verb', 'Noun', 'Noun', 'Noun', 'Adjective', 'Conjunction', 'Verb', 'Verb', 'Noun', 'Adjective', 'Noun', 'Noun', 'Verb', 'Verb', 'Verb', 'Noun', 'Conjunction', 'Pronoun', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Conjunction', 'Adjective', 'Conjunction', 'Adjective', 'Adjective', 'Verb', 'Adjective', 'Pronoun', 'Adverb', 'Noun', 'Verb']"
50,"['ત્યાં', 'ક્યારેય', 'સંપૂર્ણ', 'અંધકાર', 'નહોતો', 'પરંતુ', 'સ્ટ્રીટ', 'લાઇટ', 'અથવા', 'પસાર', 'થતી', 'કાર', 'લાઇટ્સ', 'ખુરશી', 'ઉપર', 'લટકાવેલા', 'કપડાંને', 'અજાણ્યા', 'પશુના', 'આકાર', 'પર', 'લઈ', 'જાય', 'છે']","['Preposition', 'Adverb', 'Adjective', 'Noun', 'Verb', 'Conjunction', 'Noun', 'Verb', 'Conjunction', 'Noun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Preposition', 'Adjective', 'Noun', 'Adjective', 'Adjective', 'Noun', 'Preposition', 'Postposition', 'Verb', 'Verb']"
51,"['મારી', 'આંખના', 'ખૂણામાંથી', 'જ્યારે', 'પવન', 'ન', 'હોય', 'ત્યારે', 'મેં', 'પડદા', 'ખસેડતા', 'જોયા']","['Verb', 'Noun', 'Preposition', 'Adverb', 'Noun', 'Adverb', 'Pronoun', 'Conjunction', 'Noun', 'Verb', 'Verb', 'Verb']"
52,"['ફ્લોરમાં', 'એક', 'નાનો', 'તિરસ્કાર', 'દિવસના', 'પ્રકાશ', 'કરતાં', 'સો', 'ગણો', 'મોટેથી', 'અવાજ', 'કરશે', 'અને', 'મારી', 'કલ્પનાશક્તિ', 'સંભાળી', 'લેશે', 'ઘરફોડ', 'ચોક્કો', 'અને', 'રાક્ષસો', 'બનાવશે']","['Noun', 'Determinant', 'Adjective', 'Noun', 'Noun', 'Noun', 'Adverb', 'Conjunction', 'Number', 'Preposition', 'Noun', 'Verb', 'Conjunction', 'Verb', 'Noun', 'Verb', 'Verb', 'Noun', 'Adjective', 'Conjunction', 'Noun', 'Verb']"
53,"['અંધકાર', 'હંમેશા', 'મને', 'લાચાર', 'લાગે', 'છે']","['Noun', 'Adverb', 'Pronoun', 'Adjective', 'Verb', 'Verb']"
54,"['મારું', 'હૃદય', 'ધબકતું', 'હતું', 'અને', 'હું', 'હજી', 'પણ', 'સૂઈ', 'રહીશ', 'જેથી', 'દુશ્મન', 'મને', 'શોધે', 'નહીં']","['Pronoun', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Adverb', 'Pronoun', 'Conjunction', 'Verb', 'Conjunction', 'Noun', 'Pronoun', 'Verb', 'Interjection']"
55,"['મારો', 'બીજો', 'બાળપણનો', 'ડર', 'એ', 'હતો', 'કે', 'હું', 'ખોવાઈ', 'જઈશ', 'ખાસ', 'કરીને', 'શાળાથી', 'ઘરે', 'જતા']","['Conjunction', 'Adjective', 'Noun', 'Noun', 'Determinant', 'Verb', 'Determinant', 'Pronoun', 'Noun', 'Verb', 'Adjective', 'Verb', 'Noun', 'Noun', 'Verb']"
56,"['દરરોજ', 'સવારે', 'હું', 'મારા', 'ઘરની', 'નજીક', 'જ', 'સ્કૂલ', 'બસ', 'પર', 'ચડ્યો', 'તે', 'કોઈ', 'સમસ્યા', 'નહોતી']","['Adverb', 'Adverb', 'Pronoun', 'Pronoun', 'Adjective', 'Adjective', 'Pronoun', 'Noun', 'Noun', 'Preposition', 'Verb', 'Conjunction', 'Determinant', 'Noun', 'Verb']"
57,"['શાળા', 'પછી', 'જ્યારે', 'બધી', 'બસો', 'વળાંક', 'સાથે', 'ભી', 'હતી', 'ત્યારે', 'હું', 'ગભરાઈ', 'ગયો', 'હતો', 'કે', 'હું', 'ખોટી', 'વાહન', 'ચલાવીશ', 'અને', 'કોઈ', 'અજાણ્યા', 'પાડોશમાં', 'લઈ', 'જઇશ']","['Noun', 'Adjective', 'Adverb', 'Adjective', 'Verb', 'Noun', 'Preposition', 'Adjective', 'Verb', 'Conjunction', 'Pronoun', 'Verb', 'Verb', 'Verb', 'Determinant', 'Pronoun', 'Adjective', 'Noun', 'Verb', 'Conjunction', 'Determinant', 'Adjective', 'Noun', 'Postposition', 'Verb']"
58,"['હું', 'મારા', 'મિત્રોના', 'ચહેરા', 'માટે', 'બસ', 'સ્કેન', 'કરું', 'છું', 'બસ', 'ડ્રાઇવર', 'તે', 'જ', 'હતો', 'જે', 'સવારે', 'હતો', 'તે', 'સુનિશ્ચિત', 'કરું', 'અને', 'તે', 'પછી', 'પણ', 'બીજાઓને', 'વારંવાર', 'પૂછવા', 'ખાતરી', 'કરું', 'હું', 'સાચી', 'બસમાં', 'હતો']","['Pronoun', 'Pronoun', 'Noun', 'Noun', 'Preposition', 'Noun', 'Noun', 'Verb', 'Verb', 'Noun', 'Noun', 'Conjunction', 'Pronoun', 'Verb', 'Pronoun', 'Adverb', 'Verb', 'Conjunction', 'Adjective', 'Verb', 'Conjunction', 'Conjunction', 'Adjective', 'Pronoun', 'Noun', 'Adverb', 'Verb', 'Verb', 'Verb', 'Pronoun', 'Adjective', 'Noun', 'Verb']"
59,"['મનોરંજન', 'પાર્ક', 'અથવા', 'સંગ્રહાલયમાં', 'શાળા', 'અથવા', 'કુટુંબની', 'યાત્રાઓ', 'પર', 'હું', 'નેતાઓને', 'મારી', 'નજરથી', 'દૂર', 'થવા', 'દેતો', 'નહીં']","['Noun', 'Verb', 'Conjunction', 'Noun', 'Noun', 'Conjunction', 'Adjective', 'Noun', 'Preposition', 'Pronoun', 'Noun', 'Verb', 'Adverb', 'Adverb', 'Conjunction', 'Verb', 'Interjection']"
60,"['અને', 'અલબત્ત', 'જ્યારે', 'હું', 'વોક', 'અથવા', 'હાઇક', 'લેવાની', 'વાત', 'કરું', 'ત્યારે', 'હું', 'ક્યારેય', 'બહુ', 'સાહસિક', 'નહોતો', 'કારણ', 'કે', 'હું', 'ત્યાં', 'જ', 'જતો', 'હતો', 'જ્યાં', 'મને', 'ખાતરી', 'હતી', 'કે', 'હું', 'ક્યારેય', 'ખોવાઈશ', 'નહીં']","['Conjunction', 'Adverb', 'Adverb', 'Pronoun', 'Verb', 'Conjunction', 'Verb', 'Verb', 'Noun', 'Verb', 'Conjunction', 'Pronoun', 'Adverb', 'Noun', 'Adjective', 'Verb', 'Noun', 'Determinant', 'Pronoun', 'Preposition', 'Pronoun', 'Verb', 'Verb', 'Adverb', 'Pronoun', 'Verb', 'Verb', 'Determinant', 'Pronoun', 'Adverb', 'Noun', 'Interjection']"
61,"['સંભવત', 'મને', 'એક', 'બાળક', 'તરીકેનો', 'સૌથી', 'ખરાબ', 'ભય', 'એ', 'હતો', 'કે', 'અન્ય', 'લોકો', 'દ્વારા', 'પસંદ', 'ન', 'કરવામાં', 'આવે', 'અથવા', 'સ્વીકારવામાં', 'ન', 'આવે']","['Adverb', 'Pronoun', 'Determinant', 'Noun', 'Adjective', 'Adjective', 'Noun', 'Noun', 'Determinant', 'Verb', 'Determinant', 'Adjective', 'Noun', 'Preposition', 'Adjective', 'Adverb', 'Verb', 'Verb', 'Conjunction', 'Verb', 'Adverb', 'Verb']"
62,"['સૌ', 'પ્રથમ', 'હું', 'એકદમ', 'શરમાળ', 'હતો']","['Adjective', 'Adjective', 'Pronoun', 'Adverb', 'Adjective', 'Verb']"
63,"['બીજું', 'હું', 'મારા', 'દેખાવ', 'વિશે', 'સતત', 'ચિંતિત', 'હતો', 'વિચારતા', 'લોકો', 'મને', 'પસંદ', 'નહીં', 'કરે', 'કારણ', 'કે', 'હું', 'ખૂબ', 'ચરબીયુક્ત', 'હતો', 'અથવા', 'કૌંસ', 'પહેરતો', 'હતો']","['Adjective', 'Pronoun', 'Pronoun', 'Verb', 'Adjective', 'Adjective', 'Adjective', 'Verb', 'Verb', 'Noun', 'Pronoun', 'Adjective', 'Interjection', 'Verb', 'Noun', 'Determinant', 'Pronoun', 'Adverb', 'Adjective', 'Verb', 'Conjunction', 'Noun', 'Verb', 'Verb']"
64,"['મેં', '‘જમણા', 'કપડા’', 'પહેરવાનો', 'પ્રયત્ન', 'કર્યો', 'અને', 'મારી', 'માતા', 'સાથે', 'શાળામાં', 'કાઠીવાળા', 'પગરખાંના', 'બદલે', 'ફ્લેટ્સ', 'પહેરવાના', 'મહત્વ', 'અંગે', 'તીવ્ર', 'દલીલો', 'થઈ']","['Noun', 'Missing', 'Missing', 'Verb', 'Adjective', 'Verb', 'Conjunction', 'Verb', 'Noun', 'Preposition', 'Noun', 'Noun', 'Noun', 'Adverb', 'Noun', 'Verb', 'Noun', 'Adjective', 'Adjective', 'Noun', 'Verb']"
65,"['તે', 'સમયે', 'લોકપ્રિય', 'થવું', 'મારા', 'માટે', 'ખૂબ', 'મહત્વનું', 'હતું', 'અને', 'ન', 'ગમવાનો', 'ડર', 'શક્તિશાળી', 'હતો']","['Conjunction', 'Adverb', 'Adjective', 'Verb', 'Pronoun', 'Preposition', 'Adverb', 'Adverb', 'Verb', 'Conjunction', 'Adverb', 'Verb', 'Noun', 'Adjective', 'Verb']"
66,"['બાળકથી', 'પુખ્ત', 'વયે', 'વિકસિત', 'થવાની', 'એક', 'પ્રક્રિયા', 'આપણા', 'ડરને', 'ઓળખવા', 'અને', 'તેને', 'દૂર', 'કરવામાં', 'સક્ષમ', 'છે']","['Adjective', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Determinant', 'Noun', 'Pronoun', 'Noun', 'Verb', 'Conjunction', 'Pronoun', 'Adverb', 'Verb', 'Adjective', 'Verb']"
67,"['મેં', 'શીખ્યા', 'છે', 'કે', 'અંધકારને', 'પોતાનું', 'જીવન', 'લેવું', 'પડતું', 'નથી', 'જ્યારે', 'હું', 'ખોવાઈ', 'જઈશ', 'ત્યારે', 'અન્ય', 'લોકો', 'મને', 'મદદ', 'કરી', 'શકે', 'છે', 'અને', 'તે', 'મિત્રતા', 'અને', 'નિષ્ઠાથી', 'લોકો', 'મને', 'પસંદ', 'કરવા', 'માટે', 'પ્રોત્સાહિત', 'કરશે']","['Noun', 'Verb', 'Verb', 'Determinant', 'Noun', 'Pronoun', 'Noun', 'Conjunction', 'Verb', 'Verb', 'Adverb', 'Pronoun', 'Noun', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Verb', 'Conjunction', 'Conjunction', 'Noun', 'Conjunction', 'Adverb', 'Noun', 'Pronoun', 'Adjective', 'Verb', 'Preposition', 'Verb', 'Verb']"
68,"['બાળકોની', 'જેમ', 'અમને', 'ડરતા', 'તે', 'બાબતોને', 'સમજવાથી', 'પુખ્ત', 'વયના', 'લોકો', 'આપણા', 'જીવનનો', 'સામનો', 'કરવામાં', 'મદદ', 'કરે', 'છે']","['Adjective', 'Conjunction', 'Pronoun', 'Noun', 'Conjunction', 'Noun', 'Verb', 'Adjective', 'Noun', 'Noun', 'Pronoun', 'Noun', 'Noun', 'Verb', 'Noun', 'Verb', 'Verb']"
69,"['બાળપણના', 'ડરને', 'યાદ', 'કરવાથી', 'મારું', 'બાળપણ', 'સામાન્ય', 'રીતે', 'ખુશ', 'હતું', 'અને', 'નચિંત', 'પળો', 'હતી']","['Adjective', 'Noun', 'Noun', 'Verb', 'Pronoun', 'Noun', 'Adjective', 'Adverb', 'Adjective', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Verb']"
70,"['જો', 'કે', 'અંધકાર', 'તેના', 'પડછાયાઓ', 'પડધાની', 'અનપેક્ષિત', 'હિલચાલ', 'અને', 'ક્રેકીંગ', 'અવાજોથી', 'મને', 'ડરતો', 'હતો']","['Adjective', 'Determinant', 'Noun', 'Pronoun', 'Noun', 'Adjective', 'Adjective', 'Noun', 'Conjunction', 'Noun', 'Adverb', 'Pronoun', 'Noun', 'Verb']"
71,"['તેનાથી', 'મને', 'લાચાર', 'લાગે', 'છે', 'અને', 'હું', 'ત્રાસદાયક', 'હૃદયથી', 'બોલતો', 'રહેતો', 'હતો']","['Pronoun', 'Pronoun', 'Adjective', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Adjective', 'Adverb', 'Verb', 'Verb', 'Verb']"
72,"['હું', 'ખોવાઈ', 'જવાથી', 'ડરતો', 'હતો']","['Pronoun', 'Noun', 'Verb', 'Noun', 'Verb']"
73,"['મારી', 'સ્કૂલ', 'બસમાં', 'ચingતા', 'પહેલા', 'મેં', 'તેને', 'પરિચિત', 'ચહેરાઓ', 'માટે', 'સ્કેન', 'કર્યું']","['Verb', 'Noun', 'Noun', 'Noun', 'Adverb', 'Noun', 'Pronoun', 'Adjective', 'Noun', 'Preposition', 'Noun', 'Verb']"
74,"['હું', 'શરમાળ', 'છું', 'અને', 'અન્ય', 'લોકો', 'દ્વારા', 'પસંદ', 'ન', 'આવે', 'તેવો', 'ડર', 'હતો']","['Pronoun', 'Adjective', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Preposition', 'Adjective', 'Adverb', 'Verb', 'Adjective', 'Noun', 'Verb']"
75,"['જેમ', 'જેમ', 'હું', 'બાળકથી', 'એક', 'પુખ્ત', 'વયે', 'મોટો', 'થયો', 'છું', 'ત્યારે', 'મને', 'સમજાયું', 'કે', 'બાળકની', 'જેમ', 'આપણને', 'ડરતી', 'વસ્તુઓ', 'સમજવાથી', 'જીવનનો', 'સામનો', 'કરવામાં', 'મદદ', 'મળી', 'મશીનરીની', 'યુગની', 'પ્રગતિ', 'એ', 'બધી', 'કમાણી', 'થઈ', 'નથી', 'હકીકતમાં', 'મશીન', 'દ્વારા', 'જે', 'આપણને', 'આપ્યું', 'છે', 'તેની', 'સામે', 'એક', 'મોટો', 'ગેરલાભ', 'સેટ', 'કરવો', 'જ', 'જોઇએ', 'કારીગરીમાં', 'ઘટાડો']","['Conjunction', 'Conjunction', 'Pronoun', 'Adjective', 'Determinant', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Verb', 'Determinant', 'Adjective', 'Conjunction', 'Pronoun', 'Noun', 'Noun', 'Verb', 'Noun', 'Noun', 'Verb', 'Noun', 'Verb', 'Adjective', 'Adjective', 'Adjective', 'Determinant', 'Adjective', 'Noun', 'Verb', 'Verb', 'Adjective', 'Noun', 'Preposition', 'Pronoun', 'Pronoun', 'Verb', 'Verb', 'Conjunction', 'Preposition', 'Determinant', 'Adjective', 'Adjective', 'Noun', 'Verb', 'Pronoun', 'Verb', 'Noun', 'Noun']"
76,"['ફર્નિચર', 'નિર્માતા', 'દ્વારા', 'જતા', 'દિવસોમાં', 'કાળજી', 'અને', 'ગૌરવ', 'સાથે', 'ટૂલ્સનો', 'ઉપયોગ', 'કરવામાં', 'આવતો', 'હતો', 'જે', 'વર્ષોના', 'સમયગાળા', 'દરમિયાન', 'તેનો', 'લગભગ', 'એક', 'ભાગ', 'બની', 'ગયો', 'હતો', 'અને', 'ખુરશી', 'તેની', 'આંખો', 'સમક્ષ', 'આકાર', 'લેશે']","['Noun', 'Noun', 'Preposition', 'Verb', 'Noun', 'Verb', 'Conjunction', 'Noun', 'Preposition', 'Noun', 'Adjective', 'Verb', 'Verb', 'Verb', 'Pronoun', 'Noun', 'Noun', 'Noun', 'Pronoun', 'Adverb', 'Determinant', 'Noun', 'Verb', 'Verb', 'Verb', 'Conjunction', 'Noun', 'Conjunction', 'Noun', 'Preposition', 'Noun', 'Verb']"
77,"['તે', 'ફક્ત', 'તેના', 'હાથનું', 'જ', 'નહીં', 'પણ', 'તેના', 'દિમાગનું', 'પણ', 'કામ', 'હતું', 'અને', 'પોતાનું', 'કંઈક', 'વ્યક્ત', 'કર્યું', 'કોઈ', 'અન્ય', 'ખુરશી', 'તે', 'પણ', 'તેના', 'પોતાના', 'હાથે', 'બનાવેલી', 'તે', 'જેવી', 'જ', 'નહીં', 'હોત']","['Conjunction', 'Adjective', 'Pronoun', 'Noun', 'Pronoun', 'Interjection', 'Pronoun', 'Pronoun', 'Noun', 'Pronoun', 'Adjective', 'Verb', 'Conjunction', 'Pronoun', 'Pronoun', 'Adjective', 'Verb', 'Determinant', 'Adjective', 'Noun', 'Conjunction', 'Pronoun', 'Pronoun', 'Pronoun', 'Noun', 'Verb', 'Conjunction', 'Conjunction', 'Pronoun', 'Interjection', 'Verb']"
78,"['તેથી', 'તે', 'બધા', 'કારીગરો', 'સાથે', 'હતું', 'તેઓએ', 'બનાવેલી', 'દરેક', 'વસ્તુ', 'તેનું', 'પોતાનું', 'કાર્ય', 'હતું', 'તેમના', 'સાધનોના', 'ઉપયોગમાં', 'તેમની', 'કુશળતાનું', 'પરિણામ', 'છે', 'અને', 'તેઓ', 'માફીવાળા', 'ગૌરવ', 'સાથે', 'તેના', 'પર', 'નજર', 'કરી', 'શકે', 'છે']","['Conjunction', 'Conjunction', 'Adjective', 'Noun', 'Preposition', 'Verb', 'Pronoun', 'Verb', 'Adjective', 'Noun', 'Pronoun', 'Pronoun', 'Noun', 'Verb', 'Adverb', 'Noun', 'Noun', 'Pronoun', 'Adjective', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Adjective', 'Noun', 'Preposition', 'Pronoun', 'Preposition', 'Adverb', 'Verb', 'Verb', 'Verb']"
